IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,LocationType,SpatialDimValueCode,Location,PeriodType,Period,IsLatestYear,FactValueNumeric,Value,FactComments,Language,DateModified
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2016,FALSE,9.21,9.21,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2016,FALSE,9.43,9.43,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,FALSE,9.54,9.54,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,EST,Estonia,Year,2016,FALSE,9.55,9.55,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,FALSE,9.69,9.69,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0010,"Dentists (per 10,000)",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,FALSE,9.71,9.71,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2016,FALSE,10,10,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,FALSE,101584,101 584,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,MLI,Mali,Year,2016,FALSE,107,107,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,ARM,Armenia,Year,2016,FALSE,1072,1072,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,FALSE,1074,1074,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,FALSE,11158,11 158,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,PAN,Panama,Year,2016,FALSE,1118,1118,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,FALSE,12532,12 532,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,FALSE,120,120,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,FALSE,121,121,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,FALSE,1234,1234,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,EST,Estonia,Year,2016,FALSE,1257,1257,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,GRC,Greece,Year,2016,FALSE,13225,13 225,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,POL,Poland,Year,2016,FALSE,13308,13 308,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,FALSE,13935,13 935,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,FALSE,134,134,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016,FALSE,1352,1352,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,FALSE,136,136,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,FALSE,14205,14 205,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,LVA,Latvia,Year,2016,FALSE,1411,1411,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,FALSE,1421,1421,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,FALSE,1443,1443,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016,FALSE,147,147,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,ROU,Romania,Year,2016,FALSE,16285,16 285,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,FALSE,16798,16 798,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,FALSE,16852,16 852,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,FALSE,17552,17 552,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,FALSE,1717,1717,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,NER,Niger,Year,2016,FALSE,18,18,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,FALSE,18333,18 333,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2016,FALSE,1806,1806,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,FALSE,1859,1859,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,CHL,Chile,Year,2016,FALSE,19120,19 120,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,USA,United States of America,Year,2016,FALSE,196500,196 500,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,FALSE,197734,197 734,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,FALSE,1987,1987,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,MLT,Malta,Year,2016,FALSE,214,214,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,FALSE,2155,2155,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,FALSE,2198,2198,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,CAN,Canada,Year,2016,FALSE,23060,23 060,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,FALSE,24150,24 150,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,FALSE,24506,24 506,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,FALSE,2428,2428,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,FALSE,2566,2566,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,FALSE,26674,26 674,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,COG,Congo,Year,2016,FALSE,27,27,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2016,FALSE,2701,2701,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,FALSE,2762,2762,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,FALSE,278,278,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,FALSE,2787,2787,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,FALSE,2879,2879,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,FALSE,29,29,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,FALSE,29,29,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,IRL,Ireland,Year,2016,FALSE,2949,2949,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,FALSE,30,30,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2016,FALSE,312,312,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,FALSE,3341,3341,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2016,FALSE,34,34,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,FALSE,34867,34 867,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,FALSE,3458,3458,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,ESP,Spain,Year,2016,FALSE,35716,35 716,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,FALSE,3510,3510,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,FALSE,385,385,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2016,FALSE,3982,3982,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,FIN,Finland,Year,2016,FALSE,3994,3994,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,FALSE,4,4,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,FALSE,400,400,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,FALSE,41475,41 475,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,FALSE,4175,4175,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,FRA,France,Year,2016,FALSE,42801,42 801,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2016,FALSE,4217,4217,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,FALSE,4251,4251,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,FALSE,45,45,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,NOR,Norway,Year,2016,FALSE,4670,4670,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,FALSE,4715,4715,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,FALSE,476,476,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,ITA,Italy,Year,2016,FALSE,48559,48 559,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,FALSE,49926,49 926,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,GIN,Guinea,Year,2016,FALSE,50,50,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,AUT,Austria,Year,2016,FALSE,5147,5147,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,FALSE,5165,5165,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,FALSE,5243,5243,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,FALSE,53,53,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2016,FALSE,550,550,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,FALSE,5528,5528,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,BLR,Belarus,Year,2016,FALSE,5630,5630,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,PER,Peru,Year,2016,FALSE,5719,5719,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,FALSE,6083,6083,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,FALSE,6158,6158,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2016,FALSE,6533,6533,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,FALSE,6595,6595,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016,FALSE,6713,6713,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,FALSE,678,678,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,FALSE,7,7,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,DEU,Germany,Year,2016,FALSE,70474,70 474,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,COL,Colombia,Year,2016,FALSE,70730,70 730,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2016,FALSE,7015,7015,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,FALSE,715,715,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,FALSE,7186,7186,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,AND,Andorra,Year,2016,FALSE,74,74,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,FALSE,7413,7413,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,FALSE,7746,7746,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,TRUE,8,8,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,FALSE,8082,8082,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,FALSE,839,839,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,2016,FALSE,8478,8478,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2016,FALSE,8705,8705,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,FALSE,88,88,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,FALSE,882,882,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,BEN,Benin,Year,2016,FALSE,9,9,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,FALSE,9,9,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,FALSE,908,908,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,FALSE,91,91,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0011,Dentists (number),numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,FALSE,9875,9875,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,TRUE,1011,1011,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,FALSE,12,12,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,TRUE,123831,123 831,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,FALSE,140,140,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,FALSE,1561,1561,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
HWF_0012,Dental Assistants and Therapists (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,FALSE,157,157,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",EN,2025-01-14T00:00:00.000Z
